Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.767844,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
1.767844,ZhangXiongxiong_200411,Tick,0,0,0,0,,140400,0,0,0,OK
2.027189,MaizeandBlue_6626,Tick,0,10,-10,10,140600,140400,-140,-1350,-3350,OK
2.027189,A_123084,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.027189,AlphaMakers_100101,Tick,0,30,-30,0,140600,140400,-422,4215422,-2578,OK
2.027189,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.027189,Hannystars_17,Tick,0,50,-50,0,140600,140400,-702,7025702,-4298,OK
2.027189,Fish_32,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.027189,beachmarket_979578,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.027189,ZhangXiongxiong_200411,Tick,0,35,-35,35,140600,140400,-492,3992,-3008,OK
2.267104,MaizeandBlue_6626,Tick,0,10,-10,10,140500,140400,-140,-1350,-2350,OK
2.267104,A_123084,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.267104,AlphaMakers_100101,Tick,25,30,-5,0,140500,140400,-773,703273,773,OK
2.267104,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.267104,Hannystars_17,Tick,0,75,-75,0,140500,140400,0,10537500,0,OK
2.267104,Fish_32,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.267104,beachmarket_979578,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.267104,ZhangXiongxiong_200411,Tick,0,35,-35,35,140500,140400,-492,3992,492,OK
2.511344,MaizeandBlue_6626,Tick,4,10,-6,6,140500,140600,-28,-1862,-1262,OK
2.511344,A_123084,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.511344,AlphaMakers_100101,Tick,30,30,0,0,140500,140600,-843,843,843,OK
2.511344,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.511344,Hannystars_17,Tick,0,87,-87,0,140500,140600,169,12223331,-169,OK
2.511344,Fish_32,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.511344,beachmarket_979578,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.511344,ZhangXiongxiong_200411,Tick,0,35,-35,35,140500,140600,-492,3992,7492,OK
2.719857,MaizeandBlue_6626,Tick,4,10,-6,6,140500,140600,-28,-1862,-1262,OK
2.719857,A_123084,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.719857,AlphaMakers_100101,Tick,30,30,0,0,140500,140600,-843,843,843,OK
2.719857,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.719857,Hannystars_17,Tick,0,87,-87,0,140500,140600,169,12223331,-169,OK
2.719857,Fish_32,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.719857,beachmarket_979578,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.719857,ZhangXiongxiong_200411,Tick,0,35,-35,35,140500,140600,-492,3992,7492,OK
2.962941,MaizeandBlue_6626,Tick,4,20,-16,16,140700,140600,-169,-2211,-3811,OK
2.962941,A_123084,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.962941,AlphaMakers_100101,Tick,30,60,-30,0,140700,140600,-1265,4219265,-1735,OK
2.962941,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.962941,Hannystars_17,Tick,0,93,-93,0,140700,140600,85,13067015,-18085,OK
2.962941,Fish_32,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.962941,beachmarket_979578,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.962941,ZhangXiongxiong_200411,Tick,0,36,-36,36,140700,140600,-506,4106,506,OK
3.292841,MaizeandBlue_6626,Tick,4,20,-16,16,140700,140600,-169,-2211,-3811,OK
3.292841,A_123084,Tick,0,0,0,0,140700,140600,0,0,0,OK
3.292841,AlphaMakers_100101,Tick,30,60,-30,0,140700,140600,-1265,4219265,-1735,OK
3.292841,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140700,140600,0,0,0,OK
3.292841,Hannystars_17,Tick,0,93,-93,0,140700,140600,85,13067015,-18085,OK
3.292841,Fish_32,Tick,0,0,0,0,140700,140600,0,0,0,OK
3.292841,beachmarket_979578,Tick,0,0,0,0,140700,140600,0,0,0,OK
3.292841,ZhangXiongxiong_200411,Tick,0,36,-36,36,140700,140600,-506,4106,506,OK
3.454668,MaizeandBlue_6626,Tick,7,20,-13,13,140550,140600,-211,-2619,-1969,OK
3.454668,A_123084,Tick,0,0,0,0,140550,140600,0,0,0,OK
3.454668,AlphaMakers_100101,Tick,30,60,-30,0,140550,140600,-1265,4219265,2765,OK
3.454668,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140550,140600,0,0,0,OK
3.454668,Hannystars_17,Tick,0,96,-96,0,140550,140600,169,13488581,-4219,OK
3.454668,Fish_32,Tick,0,0,0,0,140550,140600,0,0,0,OK
3.454668,beachmarket_979578,Tick,0,0,0,0,140550,140600,0,0,0,OK
3.454668,ZhangXiongxiong_200411,Tick,0,36,-36,36,140550,140600,-506,4106,5906,OK
3.726264,MaizeandBlue_6626,Tick,9,20,-11,11,140575,140600,-239,-2941,-2666,OK
3.726264,A_123084,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.726264,AlphaMakers_100101,Tick,30,60,-30,0,140575,140600,-1265,4219265,2015,OK
3.726264,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.726264,Hannystars_17,Tick,0,98,-98,0,140575,140600,225,13769675,-6675,OK
3.726264,Fish_32,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.726264,beachmarket_979578,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.726264,ZhangXiongxiong_200411,Tick,0,36,-36,36,140575,140600,-506,4106,5006,OK
3.997057,MaizeandBlue_6626,Tick,9,20,-11,11,140575,140600,-239,-2941,-2666,OK
3.997057,A_123084,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.997057,AlphaMakers_100101,Tick,30,60,-30,0,140575,140600,-1265,4219265,2015,OK
3.997057,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.997057,Hannystars_17,Tick,0,98,-98,0,140575,140600,225,13769675,-6675,OK
3.997057,Fish_32,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.997057,beachmarket_979578,Tick,0,0,0,0,140575,140600,0,0,0,OK
3.997057,ZhangXiongxiong_200411,Tick,0,36,-36,36,140575,140600,-506,4106,5006,OK
4.272893,MaizeandBlue_6626,Tick,9,30,-21,21,140800,140600,-380,-3040,-7240,OK
4.272893,A_123084,Tick,0,39,-39,39,140800,140600,-549,8349,549,OK
4.272893,AlphaMakers_100101,Tick,30,60,-30,0,140800,140600,-1265,4219265,-4735,OK
4.272893,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140800,140600,-422,6422,422,OK
4.272893,Hannystars_17,Tick,0,99,-99,0,140800,140600,211,13910289,-28911,OK
4.272893,Fish_32,Tick,0,0,0,0,140800,140600,0,0,0,OK
4.272893,beachmarket_979578,Tick,0,0,0,0,140800,140600,0,0,0,OK
4.272893,ZhangXiongxiong_200411,Tick,0,68,-68,68,140800,140600,-957,10957,-2643,OK
4.513978,MaizeandBlue_6626,Tick,9,30,-21,21,140800,140600,-380,-3040,-7240,OK
4.513978,A_123084,Tick,0,39,-39,39,140800,140600,-549,8349,549,OK
4.513978,AlphaMakers_100101,Tick,30,60,-30,0,140800,140600,-1265,4219265,-4735,OK
4.513978,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140800,140600,-422,6422,422,OK
4.513978,Hannystars_17,Tick,0,99,-99,0,140800,140600,211,13910289,-28911,OK
4.513978,Fish_32,Tick,0,0,0,0,140800,140600,0,0,0,OK
4.513978,beachmarket_979578,Tick,0,0,0,0,140800,140600,0,0,0,OK
4.513978,ZhangXiongxiong_200411,Tick,0,68,-68,68,140800,140600,-957,10957,-2643,OK
4.750666,MaizeandBlue_6626,Tick,9,30,-21,21,140800,140500,-380,-3040,-8941,OK
4.750666,A_123084,Tick,0,39,-39,39,140800,140500,-549,8349,-2610,OK
4.750666,AlphaMakers_100101,Tick,30,60,-30,0,140800,140500,-1265,4219265,-4165,OK
4.750666,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140800,140500,-422,6422,-2008,OK
4.750666,Hannystars_17,Tick,0,99,-99,0,140800,140500,211,13910289,-27030,OK
4.750666,Fish_32,Tick,0,0,0,0,140800,140500,0,0,0,OK
4.750666,beachmarket_979578,Tick,0,0,0,0,140800,140500,0,0,0,OK
4.750666,ZhangXiongxiong_200411,Tick,0,68,-68,68,140800,140500,-957,10957,-8151,OK
4.972245,MaizeandBlue_6626,Tick,19,30,-11,11,140400,140500,-521,-4769,-3669,OK
4.972245,A_123084,Tick,0,39,-39,39,140400,140500,-549,8349,12249,OK
4.972245,AlphaMakers_100101,Tick,60,60,0,0,140400,140500,-1687,4687,4687,OK
4.972245,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140400,140500,-422,6422,9422,OK
4.972245,Hannystars_17,Tick,14,99,-85,0,140400,140500,14,11944886,10886,OK
4.972245,Fish_32,Tick,0,0,0,0,140400,140500,0,0,0,OK
4.972245,beachmarket_979578,Tick,0,0,0,0,140400,140500,0,0,0,OK
4.972245,ZhangXiongxiong_200411,Tick,0,68,-68,68,140400,140500,-957,10957,17757,OK
5.269187,MaizeandBlue_6626,Tick,19,30,-11,11,140400,140400,-521,-4769,-4769,OK
5.269187,A_123084,Tick,0,39,-39,39,140400,140400,-549,8349,8349,OK
5.269187,AlphaMakers_100101,Tick,60,60,0,0,140400,140400,-1687,4687,4687,OK
5.269187,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140400,140400,-422,6422,6422,OK
5.269187,Hannystars_17,Tick,14,99,-85,0,140400,140400,14,11944886,10886,OK
5.269187,Fish_32,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.269187,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.269187,ZhangXiongxiong_200411,Tick,0,68,-68,68,140400,140400,-957,10957,10957,OK
5.459385,MaizeandBlue_6626,Tick,19,30,-11,11,140400,140400,-521,-4769,-4769,OK
5.459385,A_123084,Tick,0,39,-39,39,140400,140400,-549,8349,8349,OK
5.459385,AlphaMakers_100101,Tick,60,60,0,0,140400,140400,-1687,4687,4687,OK
5.459385,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140400,140400,-422,6422,6422,OK
5.459385,Hannystars_17,Tick,14,106,-92,0,140400,140400,211,12927489,10689,OK
5.459385,Fish_32,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.459385,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.459385,ZhangXiongxiong_200411,Tick,10,68,-58,58,140400,140400,-1097,9097,9097,OK
5.771164,MaizeandBlue_6626,Tick,19,30,-11,11,140400,140400,-521,-4769,-4769,OK
5.771164,A_123084,Tick,0,94,-94,94,140400,140400,-1322,20122,20122,OK
5.771164,AlphaMakers_100101,Tick,60,60,0,0,140400,140400,-1687,4687,4687,OK
5.771164,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140400,140400,-422,6422,6422,OK
5.771164,Hannystars_17,Tick,14,110,-96,0,140400,140400,323,13488977,10577,OK
5.771164,Fish_32,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.771164,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.771164,ZhangXiongxiong_200411,Tick,14,68,-54,54,140400,140400,-1153,8753,8753,OK
5.956495,MaizeandBlue_6626,Tick,19,30,-11,11,140400,140400,-521,-4769,-4769,OK
5.956495,A_123084,Tick,0,94,-94,94,140400,140400,-1322,20122,20122,OK
5.956495,AlphaMakers_100101,Tick,60,60,0,0,140400,140400,-1687,4687,4687,OK
5.956495,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140400,140400,-422,6422,6422,OK
5.956495,Hannystars_17,Tick,14,112,-98,0,140400,140400,379,13769721,10521,OK
5.956495,Fish_32,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.956495,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.956495,ZhangXiongxiong_200411,Tick,16,68,-52,52,140400,140400,-1181,8581,8581,OK
6.239884,MaizeandBlue_6626,Tick,29,40,-11,11,140700,140400,-803,-5477,-8568,OK
6.239884,A_123084,Tick,0,100,-100,100,140700,140400,-1406,22006,-6094,OK
6.239884,AlphaMakers_100101,Tick,60,90,-30,0,140700,140400,-844,4217284,-3146,OK
6.239884,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140700,140400,-563,1413563,-1677,OK
6.239884,Hannystars_17,Tick,14,113,-99,0,140700,140400,407,13910093,-17326,OK
6.239884,Fish_32,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.239884,beachmarket_979578,Tick,0,10,-10,10,140700,140400,-141,3141,331,OK
6.239884,ZhangXiongxiong_200411,Tick,37,84,-47,47,140700,140400,-1701,11801,-1406,OK
6.451056,MaizeandBlue_6626,Tick,29,40,-11,11,140700,140400,-803,-5477,-8568,OK
6.451056,A_123084,Tick,0,100,-100,100,140700,140400,-1406,22006,-6094,OK
6.451056,AlphaMakers_100101,Tick,60,90,-30,0,140700,140400,-844,4217284,-3146,OK
6.451056,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140700,140400,-563,1413563,-1677,OK
6.451056,Hannystars_17,Tick,14,113,-99,0,140700,140400,407,13910093,-17326,OK
6.451056,Fish_32,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.451056,beachmarket_979578,Tick,0,10,-10,10,140700,140400,-141,3141,331,OK
6.451056,ZhangXiongxiong_200411,Tick,37,84,-47,47,140700,140400,-1701,11801,-1406,OK
6.775539,MaizeandBlue_6626,Tick,29,40,-11,11,140700,140400,-803,-5477,-8568,OK
6.775539,A_123084,Tick,0,100,-100,100,140700,140400,-1406,22006,-6094,OK
6.775539,AlphaMakers_100101,Tick,60,90,-30,0,140700,140400,-844,4217284,-3146,OK
6.775539,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140700,140400,-563,1413563,-1677,OK
6.775539,Hannystars_17,Tick,14,113,-99,0,140700,140400,407,13910093,-17326,OK
6.775539,Fish_32,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.775539,beachmarket_979578,Tick,0,10,-10,10,140700,140400,-141,3141,331,OK
6.775539,ZhangXiongxiong_200411,Tick,37,84,-47,47,140700,140400,-1701,11801,-1406,OK
7.013137,MaizeandBlue_6626,Tick,39,40,-1,1,140300,140400,-943,-7337,-7237,OK
7.013137,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
7.013137,AlphaMakers_100101,Tick,84,90,-6,0,140300,140400,-1181,850421,8621,OK
7.013137,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140300,140400,-563,1413563,13563,OK
7.013137,Hannystars_17,Tick,14,113,-99,0,140300,140400,407,13910093,20393,OK
7.013137,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
7.013137,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
7.013137,ZhangXiongxiong_200411,Tick,37,84,-47,47,140300,140400,-1701,11801,16501,OK
7.211758,MaizeandBlue_6626,Tick,39,40,-1,1,140300,140400,-943,-7337,-7237,OK
7.211758,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
7.211758,AlphaMakers_100101,Tick,84,90,-6,0,140300,140400,-1181,850421,8621,OK
7.211758,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140300,140400,-563,1413563,13563,OK
7.211758,Hannystars_17,Tick,14,113,-99,0,140300,140400,407,13910093,20393,OK
7.211758,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
7.211758,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
7.211758,ZhangXiongxiong_200411,Tick,37,84,-47,47,140300,140400,-1701,11801,16501,OK
7.547941,MaizeandBlue_6626,Tick,39,40,-1,1,140300,140400,-943,-7337,-7237,OK
7.547941,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
7.547941,AlphaMakers_100101,Tick,84,90,-6,0,140300,140400,-1181,850421,8621,OK
7.547941,FrankfurtHedgehogs_347788,Tick,0,40,-40,30,140300,140400,-563,1413563,13563,OK
7.547941,Hannystars_17,Tick,14,113,-99,0,140300,140400,407,13910093,20393,OK
7.547941,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
7.547941,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
7.547941,ZhangXiongxiong_200411,Tick,37,84,-47,47,140300,140400,-1701,11801,16501,OK
7.716516,MaizeandBlue_6626,Tick,39,40,-1,1,140300,140400,-943,-7337,-7237,OK
7.716516,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
7.716516,AlphaMakers_100101,Tick,114,90,24,0,140300,140400,-1602,-3361158,6042,OK
7.716516,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140300,140400,-984,1413984,10984,OK
7.716516,Hannystars_17,Tick,106,113,-7,0,140300,140400,-884,1003784,21684,OK
7.716516,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
7.716516,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
7.716516,ZhangXiongxiong_200411,Tick,37,84,-47,47,140300,140400,-1701,11801,16501,OK
8.000074,MaizeandBlue_6626,Tick,39,40,-1,1,140300,140400,-943,-7337,-7237,OK
8.000074,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
8.000074,AlphaMakers_100101,Tick,114,90,24,0,140300,140400,-1602,-3361158,6042,OK
8.000074,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140300,140400,-984,1413984,10984,OK
8.000074,Hannystars_17,Tick,106,113,-7,0,140300,140400,-884,1003784,21684,OK
8.000074,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
8.000074,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
8.000074,ZhangXiongxiong_200411,Tick,37,84,-47,47,140300,140400,-1701,11801,16501,OK
8.25347,MaizeandBlue_6626,Tick,39,42,-3,3,140351,140400,-971,-7407,-7260,OK
8.25347,A_123084,Tick,0,100,-100,100,140351,140400,-1406,22006,26906,OK
8.25347,AlphaMakers_100101,Tick,114,90,24,0,140351,140400,-1602,-3361158,7266,OK
8.25347,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140351,140400,-984,1413984,10474,OK
8.25347,Hannystars_17,Tick,106,113,-7,0,140351,140400,-884,1003784,21327,OK
8.25347,Fish_32,Tick,10,0,10,-10,140351,140400,-140,-860,-1350,OK
8.25347,beachmarket_979578,Tick,0,10,-10,10,140351,140400,-141,3141,3631,OK
8.25347,ZhangXiongxiong_200411,Tick,37,84,-47,47,140351,140400,-1701,11801,14104,OK
8.530945,MaizeandBlue_6626,Tick,39,42,-3,3,140351,140400,-971,-7407,-7260,OK
8.530945,A_123084,Tick,0,100,-100,100,140351,140400,-1406,22006,26906,OK
8.530945,AlphaMakers_100101,Tick,114,90,24,0,140351,140400,-1602,-3361158,7266,OK
8.530945,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140351,140400,-984,1413984,10474,OK
8.530945,Hannystars_17,Tick,106,113,-7,0,140351,140400,-884,1003784,21327,OK
8.530945,Fish_32,Tick,10,0,10,-10,140351,140400,-140,-860,-1350,OK
8.530945,beachmarket_979578,Tick,0,10,-10,10,140351,140400,-141,3141,3631,OK
8.530945,ZhangXiongxiong_200411,Tick,37,84,-47,47,140351,140400,-1701,11801,14104,OK
8.701878,MaizeandBlue_6626,Tick,39,42,-3,3,140351,140400,-971,-7407,-7260,OK
8.701878,A_123084,Tick,0,100,-100,100,140351,140400,-1406,22006,26906,OK
8.701878,AlphaMakers_100101,Tick,114,90,24,0,140351,140400,-1602,-3361158,7266,OK
8.701878,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140351,140400,-984,1413984,10474,OK
8.701878,Hannystars_17,Tick,106,113,-7,0,140351,140400,-884,1003784,21327,OK
8.701878,Fish_32,Tick,10,0,10,-10,140351,140400,-140,-860,-1350,OK
8.701878,beachmarket_979578,Tick,0,10,-10,10,140351,140400,-141,3141,3631,OK
8.701878,ZhangXiongxiong_200411,Tick,37,84,-47,47,140351,140400,-1701,11801,14104,OK
8.987852,MaizeandBlue_6626,Tick,39,42,-3,3,140351,140400,-971,-7407,-7260,OK
8.987852,A_123084,Tick,0,100,-100,100,140351,140400,-1406,22006,26906,OK
8.987852,AlphaMakers_100101,Tick,114,90,24,0,140351,140400,-1602,-3361158,7266,OK
8.987852,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140351,140400,-984,1413984,10474,OK
8.987852,Hannystars_17,Tick,106,113,-7,0,140351,140400,-884,1003784,21327,OK
8.987852,Fish_32,Tick,10,0,10,-10,140351,140400,-140,-860,-1350,OK
8.987852,beachmarket_979578,Tick,0,10,-10,10,140351,140400,-141,3141,3631,OK
8.987852,ZhangXiongxiong_200411,Tick,37,84,-47,47,140351,140400,-1701,11801,14104,OK
9.232302,MaizeandBlue_6626,Tick,39,42,-3,3,140351,140400,-971,-7407,-7260,OK
9.232302,A_123084,Tick,0,100,-100,100,140351,140400,-1406,22006,26906,OK
9.232302,AlphaMakers_100101,Tick,114,90,24,0,140351,140400,-1602,-3361158,7266,OK
9.232302,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140351,140400,-984,1413984,10474,OK
9.232302,Hannystars_17,Tick,106,113,-7,0,140351,140400,-884,1003784,21327,OK
9.232302,Fish_32,Tick,10,0,10,-10,140351,140400,-140,-860,-1350,OK
9.232302,beachmarket_979578,Tick,0,10,-10,10,140351,140400,-141,3141,3631,OK
9.232302,ZhangXiongxiong_200411,Tick,37,84,-47,47,140351,140400,-1701,11801,14104,OK
9.470248,MaizeandBlue_6626,Tick,49,42,7,-7,140300,140400,-1111,-7767,-8467,OK
9.470248,A_123084,Tick,0,100,-100,100,140300,140400,-1406,22006,32006,OK
9.470248,AlphaMakers_100101,Tick,114,90,24,0,140300,140400,-1602,-3361158,6042,OK
9.470248,FrankfurtHedgehogs_347788,Tick,30,40,-10,0,140300,140400,-984,1413984,10984,OK
9.470248,Hannystars_17,Tick,113,113,0,0,140300,140400,-982,21782,21782,OK
9.470248,Fish_32,Tick,10,0,10,-10,140300,140400,-140,-860,-1860,OK
9.470248,beachmarket_979578,Tick,0,10,-10,10,140300,140400,-141,3141,4141,OK
