Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
7.996323,TraderTwo,Tick,0,99,-99,0,147000,146900,-1456,14557056,4056,OK
7.996323,TraderOne,Tick,132,209,-77,0,147000,146900,366,11340334,21334,OK
8.30202,TraderTwo,Tick,0,99,-99,0,146800,146900,-1456,14557056,23856,OK
8.30202,TraderOne,Tick,171,209,-38,0,146800,146900,-207,5615707,37307,OK
8.456163,TraderTwo,Tick,0,99,-99,0,146800,146900,-1456,14557056,23856,OK
8.456163,TraderOne,Tick,171,209,-38,0,146800,146900,-207,5615707,37307,OK
8.790151,TraderTwo,Tick,0,99,-99,0,146800,146900,-1456,14557056,23856,OK
8.790151,TraderOne,Tick,171,209,-38,0,146800,146900,-207,5615707,37307,OK
9.009428,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
9.009428,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
9.250546,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
9.250546,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
9.533384,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
9.533384,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
9.703208,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
9.703208,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
10.044895,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
10.044895,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
10.232033,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
10.232033,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
10.487789,TraderTwo,Tick,60,99,-39,0,146700,146900,-2336,5755936,34636,OK
10.487789,TraderOne,Tick,240,209,31,0,146700,146900,-1219,-4505581,42119,OK
10.770714,TraderTwo,Tick,60,99,-39,0,146800,147000,-2336,5755936,30736,OK
10.770714,TraderOne,Tick,252,209,43,0,146800,147000,-1395,-6267005,45395,OK
11.041951,TraderTwo,Tick,60,127,-67,0,146900,147000,-2747,9869547,27247,OK
11.041951,TraderOne,Tick,280,242,38,0,146900,147000,-1057,-5532843,49357,OK
11.242526,TraderTwo,Tick,60,127,-67,0,146900,147000,-2747,9869547,27247,OK
11.242526,TraderOne,Tick,280,242,38,0,146900,147000,-1057,-5532843,49357,OK
11.507709,TraderTwo,Tick,60,127,-67,0,146900,147000,-2747,9869547,27247,OK
11.507709,TraderOne,Tick,280,242,38,0,146900,147000,-1057,-5532843,49357,OK
11.722524,TraderTwo,Tick,60,127,-67,0,146900,147200,-2747,9869547,20547,OK
11.722524,TraderOne,Tick,280,242,38,0,146900,147200,-1057,-5532843,53157,OK
11.999936,TraderTwo,Tick,60,141,-81,0,147200,147200,-2953,11930553,7353,OK
11.999936,TraderOne,Tick,280,313,-33,0,147200,147200,-2102,4919402,61802,OK
12.287452,TraderTwo,Tick,60,141,-81,0,147200,147200,-2953,11930553,7353,OK
12.287452,TraderOne,Tick,280,313,-33,0,147200,147200,-2102,4919402,61802,OK
12.498427,TraderTwo,Tick,60,141,-81,0,147200,147200,-2953,11930553,7353,OK
12.498427,TraderOne,Tick,280,313,-33,0,147200,147200,-2102,4919402,61802,OK
12.713538,TraderTwo,Tick,60,141,-81,0,147200,147200,-2953,11930553,7353,OK
12.713538,TraderOne,Tick,280,313,-33,0,147200,147200,-2102,4919402,61802,OK
13.005133,TraderTwo,Tick,60,141,-81,0,147200,147200,-2953,11930553,7353,OK
13.005133,TraderOne,Tick,280,313,-33,0,147200,147200,-2102,4919402,61802,OK
13.280848,TraderTwo,Tick,60,141,-81,0,146900,147200,-2953,11930553,23553,OK
13.280848,TraderOne,Tick,324,313,11,0,146900,147200,-2748,-1543552,73448,OK
13.533731,TraderTwo,Tick,60,141,-81,0,146900,147200,-2953,11930553,23553,OK
13.533731,TraderOne,Tick,324,313,11,0,146900,147200,-2748,-1543552,73448,OK
13.791905,TraderTwo,Tick,60,141,-81,0,146900,147200,-2953,11930553,23553,OK
13.791905,TraderOne,Tick,324,313,11,0,146900,147200,-2748,-1543552,73448,OK
13.99233,TraderTwo,Tick,60,141,-81,0,146900,147200,-2953,11930553,23553,OK
13.99233,TraderOne,Tick,324,313,11,0,146900,147200,-2748,-1543552,73448,OK
14.200647,TraderTwo,Tick,60,141,-81,0,146900,147200,-2953,11930553,23553,OK
14.200647,TraderOne,Tick,324,313,11,0,146900,147200,-2748,-1543552,73448,OK
14.496137,TraderTwo,Tick,150,141,9,0,147000,147200,-571,-1301829,21171,OK
14.496137,TraderOne,Tick,368,313,55,0,147000,147200,-1454,-8012846,72154,OK
14.79415,TraderTwo,Tick,195,141,54,0,146900,147200,751,-7913651,24349,OK
14.79415,TraderOne,Tick,390,313,77,0,146900,147200,-808,-11245292,73708,OK
15.026418,TraderTwo,Tick,195,141,54,0,146900,147200,751,-7913651,24349,OK
15.026418,TraderOne,Tick,392,313,79,0,146900,147200,-749,-11539151,73849,OK
15.211963,TraderTwo,Tick,195,141,54,0,146900,147200,751,-7913651,24349,OK
15.211963,TraderOne,Tick,392,313,79,0,146900,147200,-749,-11539151,73849,OK
15.533747,TraderTwo,Tick,195,141,54,0,147000,146800,751,-7913651,24349,OK
15.533747,TraderOne,Tick,392,332,60,0,147000,146800,-1028,-8745872,74128,OK
15.708962,TraderTwo,Tick,195,141,54,0,147000,146800,751,-7913651,24349,OK
15.708962,TraderOne,Tick,392,332,60,0,147000,146800,-1028,-8745872,74128,OK
16.037286,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
16.037286,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
16.206489,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
16.206489,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
16.509301,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
16.509301,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
16.752786,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
16.752786,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
16.989344,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
16.989344,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
17.264009,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
17.264009,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
17.470955,TraderTwo,Tick,195,153,42,0,146900,146900,575,-6150675,19125,OK
17.470955,TraderOne,Tick,392,332,60,0,146900,146900,-1028,-8745872,68128,OK
17.787035,TraderTwo,Tick,195,173,22,0,147000,146900,281,-3210381,23619,OK
17.787035,TraderOne,Tick,412,332,80,0,147000,146900,-440,-11686460,73540,OK
18.02002,TraderTwo,Tick,234,173,61,0,146700,146900,149,-8943249,5451,OK
18.02002,TraderOne,Tick,422,332,90,0,146700,146900,-146,-13156754,46246,OK
18.215539,TraderTwo,Tick,234,173,61,0,146700,146900,149,-8943249,5451,OK
18.215539,TraderOne,Tick,422,332,90,0,146700,146900,-146,-13156754,46246,OK
18.517918,TraderTwo,Tick,234,173,61,0,146700,147100,149,-8943249,17651,OK
18.517918,TraderOne,Tick,422,332,90,0,146700,147100,-146,-13156754,64246,OK
18.733011,TraderTwo,Tick,234,173,61,0,146700,147100,149,-8943249,17651,OK
18.733011,TraderOne,Tick,422,332,90,0,146700,147100,-146,-13156754,64246,OK
18.96234,TraderTwo,Tick,234,173,61,0,146700,147100,149,-8943249,17651,OK
18.96234,TraderOne,Tick,422,332,90,0,146700,147100,-146,-13156754,64246,OK
19.231125,TraderTwo,Tick,234,173,61,0,146700,147100,149,-8943249,17651,OK
19.231125,TraderOne,Tick,422,332,90,0,146700,147100,-146,-13156754,64246,OK
19.505044,TraderTwo,Tick,234,173,61,0,146700,147200,149,-8943249,23751,OK
19.505044,TraderOne,Tick,422,332,90,0,146700,147200,-146,-13156754,73246,OK
19.709821,TraderTwo,Tick,234,173,61,0,146700,147200,149,-8943249,23751,OK
19.709821,TraderOne,Tick,422,332,90,0,146700,147200,-146,-13156754,73246,OK
19.999865,TraderTwo,Tick,234,173,61,0,146700,147200,149,-8943249,23751,OK
19.999865,TraderOne,Tick,422,332,90,0,146700,147200,-146,-13156754,73246,OK
20.25416,TraderTwo,Tick,234,173,61,0,147200,147200,149,-8943249,35951,OK
20.25416,TraderOne,Tick,427,332,95,0,147200,147200,1,-13892901,91099,OK
20.499158,TraderTwo,Tick,234,173,61,0,147200,147900,149,-8943249,66451,OK
20.499158,TraderOne,Tick,429,332,97,0,147200,147900,60,-14187360,139540,OK
20.771729,TraderTwo,Tick,234,173,61,0,147400,147900,149,-8943249,66451,OK
20.771729,TraderOne,Tick,430,332,98,0,147400,147900,89,-14334589,140011,OK
21.000314,TraderTwo,Tick,253,173,80,0,147400,147900,709,-11744409,71591,OK
21.000314,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
21.23447,TraderTwo,Tick,263,173,90,0,147500,147900,1004,-13218904,74096,OK
21.23447,TraderOne,Tick,431,332,99,0,147500,147900,118,-14482018,140282,OK
21.530035,TraderTwo,Tick,263,173,90,0,147500,147900,1004,-13218904,74096,OK
21.530035,TraderOne,Tick,431,332,99,0,147500,147900,118,-14482018,140282,OK
21.789301,TraderTwo,Tick,268,173,95,0,147500,147900,1152,-13956552,74948,OK
21.789301,TraderOne,Tick,431,332,99,0,147500,147900,118,-14482018,140282,OK
22.049378,TraderTwo,Tick,270,173,97,0,147500,148000,1211,-14251611,84989,OK
22.049378,TraderOne,Tick,431,332,99,0,147500,148000,118,-14482018,150182,OK
22.252873,TraderTwo,Tick,271,173,98,0,147700,148000,1241,-14399341,85059,OK
22.252873,TraderOne,Tick,431,332,99,0,147700,148000,118,-14482018,150182,OK
22.491826,TraderTwo,Tick,272,173,99,0,147700,148100,1271,-14547071,95029,OK
22.491826,TraderOne,Tick,431,332,99,0,147700,148100,118,-14482018,160082,OK
22.783366,TraderTwo,Tick,272,173,99,0,147700,148100,1271,-14547071,95029,OK
22.783366,TraderOne,Tick,431,332,99,0,147700,148100,118,-14482018,160082,OK
22.986159,TraderTwo,Tick,272,173,99,0,147700,148000,1271,-14547071,85129,OK
22.986159,TraderOne,Tick,431,332,99,0,147700,148000,118,-14482018,150182,OK
23.217132,TraderTwo,Tick,272,173,99,0,147700,148000,1271,-14547071,85129,OK
23.217132,TraderOne,Tick,431,332,99,0,147700,148000,118,-14482018,150182,OK
23.469495,TraderTwo,Tick,272,173,99,0,147700,147700,1271,-14547071,75229,OK
23.469495,TraderOne,Tick,431,332,99,0,147700,147700,118,-14482018,140282,OK
23.71233,TraderTwo,Tick,272,173,99,0,147700,147700,1271,-14547071,75229,OK
23.71233,TraderOne,Tick,431,332,99,0,147700,147700,118,-14482018,140282,OK
24.013104,TraderTwo,Tick,272,173,99,0,147700,147700,1271,-14547071,75229,OK
24.013104,TraderOne,Tick,431,332,99,0,147700,147700,118,-14482018,140282,OK
24.287183,TraderTwo,Tick,272,173,99,0,147700,147700,1271,-14547071,75229,OK
24.287183,TraderOne,Tick,431,332,99,0,147700,147700,118,-14482018,140282,OK
24.546935,TraderTwo,Tick,272,173,99,0,147400,147700,1271,-14547071,55429,OK
24.546935,TraderOne,Tick,431,332,99,0,147400,147700,118,-14482018,120482,OK
24.765743,TraderTwo,Tick,272,173,99,0,147400,148100,1271,-14547071,95029,OK
24.765743,TraderOne,Tick,431,332,99,0,147400,148100,118,-14482018,160082,OK
25.046689,TraderTwo,Tick,272,173,99,0,147400,148100,1271,-14547071,95029,OK
25.046689,TraderOne,Tick,431,332,99,0,147400,148100,118,-14482018,160082,OK
25.270472,TraderTwo,Tick,272,173,99,0,147700,148200,1271,-14547071,104929,OK
25.270472,TraderOne,Tick,431,332,99,0,147700,148200,118,-14482018,169982,OK
25.484476,TraderTwo,Tick,272,173,99,0,147700,147900,1271,-14547071,75229,OK
25.484476,TraderOne,Tick,431,332,99,0,147700,147900,118,-14482018,140282,OK
25.737829,TraderTwo,Tick,272,173,99,0,147700,147900,1271,-14547071,75229,OK
25.737829,TraderOne,Tick,431,332,99,0,147700,147900,118,-14482018,140282,OK
25.983722,TraderTwo,Tick,272,173,99,0,147700,147900,1271,-14547071,75229,OK
25.983722,TraderOne,Tick,431,332,99,0,147700,147900,118,-14482018,140282,OK
26.204973,TraderTwo,Tick,272,173,99,0,147700,147900,1271,-14547071,75229,OK
26.204973,TraderOne,Tick,431,332,99,0,147700,147900,118,-14482018,140282,OK
26.491581,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
26.491581,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
26.703126,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
26.703126,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
27.010396,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
27.010396,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
27.23163,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
27.23163,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
27.52569,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
27.52569,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
27.713043,TraderTwo,Tick,272,173,99,0,147400,147900,1271,-14547071,75229,OK
27.713043,TraderOne,Tick,431,332,99,0,147400,147900,118,-14482018,140282,OK
28.029987,TraderTwo,Tick,272,173,99,0,147200,147800,1271,-14547071,65329,OK
28.029987,TraderOne,Tick,431,332,99,0,147200,147800,118,-14482018,130382,OK
28.239377,TraderTwo,Tick,272,173,99,0,147200,147800,1271,-14547071,65329,OK
28.239377,TraderOne,Tick,431,332,99,0,147200,147800,118,-14482018,130382,OK
28.461029,TraderTwo,Tick,272,173,99,0,147700,147800,1271,-14547071,75229,OK
28.461029,TraderOne,Tick,431,332,99,0,147700,147800,118,-14482018,140282,OK
28.762106,TraderTwo,Tick,272,173,99,0,147700,147600,1271,-14547071,75229,OK
28.762106,TraderOne,Tick,431,332,99,0,147700,147600,118,-14482018,140282,OK
29.040678,TraderTwo,Tick,272,173,99,0,147700,147600,1271,-14547071,75229,OK
29.040678,TraderOne,Tick,431,332,99,0,147700,147600,118,-14482018,140282,OK
29.240297,TraderTwo,Tick,272,173,99,0,147700,147600,1271,-14547071,75229,OK
29.240297,TraderOne,Tick,431,332,99,0,147700,147600,118,-14482018,140282,OK
29.512457,TraderTwo,Tick,272,173,99,0,147700,147600,1271,-14547071,75229,OK
29.512457,TraderOne,Tick,431,332,99,0,147700,147600,118,-14482018,140282,OK
29.721172,TraderTwo,Tick,272,173,99,0,147700,147600,1271,-14547071,75229,OK
29.721172,TraderOne,Tick,431,332,99,0,147700,147600,118,-14482018,140282,OK
30.043327,TraderTwo,Tick,272,173,99,0,147400,147600,1271,-14547071,45529,OK
30.043327,TraderOne,Tick,431,364,67,0,147400,147600,-354,-9764746,111054,OK
30.293994,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
30.293994,TraderOne,Tick,447,364,83,0,147000,147600,116,-12117216,116984,OK
30.491146,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
30.491146,TraderOne,Tick,455,364,91,0,147000,147600,351,-13293451,119949,OK
30.716572,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
30.716572,TraderOne,Tick,459,364,95,0,147000,147400,469,-13881569,102431,OK
30.958986,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
30.958986,TraderOne,Tick,461,364,97,0,147000,147400,528,-14175628,102772,OK
31.250129,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
31.250129,TraderOne,Tick,462,364,98,0,147000,147400,557,-14322657,102943,OK
31.545442,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
31.545442,TraderOne,Tick,463,364,99,0,147000,147400,586,-14469686,103114,OK
31.757666,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
31.757666,TraderOne,Tick,463,364,99,0,147000,147400,586,-14469686,103114,OK
32.027534,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
32.027534,TraderOne,Tick,463,364,99,0,147000,147400,586,-14469686,103114,OK
32.23438,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
32.23438,TraderOne,Tick,463,364,99,0,147000,147400,586,-14469686,103114,OK
32.475068,TraderTwo,Tick,272,173,99,0,147000,147400,1271,-14547071,25729,OK
32.475068,TraderOne,Tick,463,364,99,0,147000,147400,586,-14469686,103114,OK
32.720722,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
32.720722,TraderOne,Tick,463,364,99,0,147000,147600,586,-14469686,122914,OK
32.973787,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
32.973787,TraderOne,Tick,463,364,99,0,147000,147600,586,-14469686,122914,OK
33.298096,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
33.298096,TraderOne,Tick,463,364,99,0,147000,147600,586,-14469686,122914,OK
33.492287,TraderTwo,Tick,272,173,99,0,147000,147600,1271,-14547071,45529,OK
33.492287,TraderOne,Tick,463,364,99,0,147000,147600,586,-14469686,122914,OK
33.794842,TraderTwo,Tick,272,173,99,0,146900,147600,1271,-14547071,45529,OK
33.794842,TraderOne,Tick,463,364,99,0,146900,147600,586,-14469686,122914,OK
33.958968,TraderTwo,Tick,272,173,99,0,146900,147600,1271,-14547071,45529,OK
33.958968,TraderOne,Tick,463,364,99,0,146900,147600,586,-14469686,122914,OK
34.300117,TraderTwo,Tick,272,173,99,0,146900,147200,1271,-14547071,5929,OK
34.300117,TraderOne,Tick,463,364,99,0,146900,147200,586,-14469686,83314,OK
34.54527,TraderTwo,Tick,272,173,99,0,146900,147200,1271,-14547071,5929,OK
34.54527,TraderOne,Tick,463,364,99,0,146900,147200,586,-14469686,83314,OK
34.74556,TraderTwo,Tick,272,173,99,0,146900,147200,1271,-14547071,5929,OK
34.74556,TraderOne,Tick,463,364,99,0,146900,147200,586,-14469686,83314,OK
34.987055,TraderTwo,Tick,272,173,99,0,146900,147200,1271,-14547071,5929,OK
34.987055,TraderOne,Tick,463,364,99,0,146900,147200,586,-14469686,83314,OK
35.253486,TraderTwo,Tick,272,173,99,0,146900,147300,1271,-14547071,15829,OK
35.253486,TraderOne,Tick,463,364,99,0,146900,147300,586,-14469686,93214,OK
35.46795,TraderTwo,Tick,272,173,99,0,147100,147400,1271,-14547071,25729,OK
35.46795,TraderOne,Tick,463,364,99,0,147100,147400,586,-14469686,103114,OK
35.787864,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
35.787864,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
36.042484,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
36.042484,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
36.241333,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
36.241333,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
36.515735,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
36.515735,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
36.734147,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
36.734147,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
36.999866,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
36.999866,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
37.209208,TraderTwo,Tick,272,173,99,0,147100,147000,1271,-14547071,15829,OK
37.209208,TraderOne,Tick,463,364,99,0,147100,147000,586,-14469686,93214,OK
37.540952,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
37.540952,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
37.776994,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
37.776994,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
37.987928,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
37.987928,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
38.296645,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
38.296645,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
38.505373,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
38.505373,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
38.7218,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
38.7218,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
38.951761,TraderTwo,Tick,272,173,99,0,147100,147300,1271,-14547071,15829,OK
38.951761,TraderOne,Tick,463,364,99,0,147100,147300,586,-14469686,93214,OK
39.231203,TraderTwo,Tick,272,173,99,0,147000,147300,1271,-14547071,15829,OK
39.231203,TraderOne,Tick,463,364,99,0,147000,147300,586,-14469686,93214,OK
39.475025,TraderTwo,Tick,272,173,99,0,147700,147300,1271,-14547071,55429,OK
39.475025,TraderOne,Tick,463,364,99,0,147700,147300,586,-14469686,132814,OK
39.785466,TraderTwo,Tick,272,173,99,0,147700,147300,1271,-14547071,55429,OK
39.785466,TraderOne,Tick,463,364,99,0,147700,147300,586,-14469686,132814,OK
