Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4.774514,qubitqubitqubit_101,Tick,2,88,-86,86,127500,127700,-681,-7837,9363,OK
4.774514,RuksakRandom_666013,Tick,25,51,-26,0,127500,127700,-962,3304862,-10138,OK
4.774514,RayaLucariaTradingAcademy_4,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.969995,stonk_7312,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.969995,OptiverFanboys_117,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.969995,Finitist_4274,Tick,59,46,13,0,127500,127700,914,-1661474,-3974,OK
4.969995,Hannystars_17,Tick,0,30,-30,30,127500,127700,-380,-620,5380,OK
4.969995,youknowwho_3927,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.969995,qubitqubitqubit_101,Tick,2,88,-86,86,127500,127700,-681,-7837,9363,OK
4.969995,RuksakRandom_666013,Tick,25,51,-26,0,127500,127700,-962,3304862,-10138,OK
4.969995,RayaLucariaTradingAcademy_4,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.261861,stonk_7312,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.261861,OptiverFanboys_117,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.261861,Finitist_4274,Tick,59,46,13,0,127500,128000,914,-1661474,-802,OK
5.261861,Hannystars_17,Tick,0,30,-30,30,127500,128000,-380,-620,7060,OK
5.261861,youknowwho_3927,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.261861,qubitqubitqubit_101,Tick,2,88,-86,86,127500,128000,-681,-7837,14179,OK
5.261861,RuksakRandom_666013,Tick,25,51,-26,0,127500,128000,-962,3304862,-16482,OK
5.261861,RayaLucariaTradingAcademy_4,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.473891,stonk_7312,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.473891,OptiverFanboys_117,Tick,20,0,20,-20,128000,128000,512,3761,3761,OK
5.473891,Finitist_4274,Tick,97,63,34,0,128000,128000,1670,-4350930,1070,OK
5.473891,Hannystars_17,Tick,0,40,-40,40,128000,128000,-508,-3492,-3492,OK
5.473891,youknowwho_3927,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.473891,qubitqubitqubit_101,Tick,49,91,-42,42,128000,128000,484,-5475,-5475,OK
5.473891,RuksakRandom_666013,Tick,25,76,-51,0,128000,128000,-1282,6505182,-22818,OK
5.473891,RayaLucariaTradingAcademy_4,Tick,0,50,-50,50,128000,128000,-640,-9360,-9360,OK
5.739157,stonk_7312,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.739157,OptiverFanboys_117,Tick,20,0,20,-20,128100,128000,512,3761,5761,OK
5.739157,Finitist_4274,Tick,97,63,34,0,128100,128000,1670,-4350930,4470,OK
5.739157,Hannystars_17,Tick,0,40,-40,40,128100,128000,-508,-3492,-7492,OK
5.739157,youknowwho_3927,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.739157,qubitqubitqubit_101,Tick,49,116,-67,67,128100,128000,1124,-6115,-12815,OK
5.739157,RuksakRandom_666013,Tick,50,76,-26,0,128100,128000,-1602,3303002,-27598,OK
5.739157,RayaLucariaTradingAcademy_4,Tick,0,50,-50,50,128100,128000,-640,-9360,-14360,OK
5.990537,stonk_7312,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.990537,OptiverFanboys_117,Tick,20,0,20,-20,128100,128000,512,3761,5761,OK
5.990537,Finitist_4274,Tick,97,63,34,0,128100,128000,1670,-4350930,4470,OK
5.990537,Hannystars_17,Tick,0,40,-40,40,128100,128000,-508,-3492,-7492,OK
5.990537,youknowwho_3927,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.990537,qubitqubitqubit_101,Tick,49,116,-67,67,128100,128000,1124,-6115,-12815,OK
5.990537,RuksakRandom_666013,Tick,50,76,-26,0,128100,128000,-1602,3303002,-27598,OK
5.990537,RayaLucariaTradingAcademy_4,Tick,0,50,-50,50,128100,128000,-640,-9360,-14360,OK
6.226239,stonk_7312,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.226239,OptiverFanboys_117,Tick,20,0,20,-20,127900,128000,512,3761,1761,OK
6.226239,Finitist_4274,Tick,97,88,9,0,127900,128000,2310,-1149070,2030,OK
6.226239,Hannystars_17,Tick,0,40,-40,40,127900,128000,-508,-3492,508,OK
6.226239,youknowwho_3927,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.226239,qubitqubitqubit_101,Tick,49,116,-67,67,127900,128000,1124,-6115,585,OK
6.226239,RuksakRandom_666013,Tick,86,76,10,0,127900,128000,-2063,-1305937,-26937,OK
6.226239,RayaLucariaTradingAcademy_4,Tick,0,50,-50,50,127900,128000,-640,-9360,-4360,OK
6.511149,stonk_7312,Tick,0,0,0,0,127700,128000,0,0,0,OK
6.511149,OptiverFanboys_117,Tick,20,0,20,-20,127700,128000,512,3761,-1359,OK
6.511149,Finitist_4274,Tick,137,88,49,0,127700,128000,1799,-6256559,2897,OK
6.511149,Hannystars_17,Tick,0,40,-40,40,127700,128000,-508,-3492,6748,OK
6.511149,youknowwho_3927,Tick,0,0,0,0,127700,128000,0,0,0,OK
6.511149,qubitqubitqubit_101,Tick,128,116,12,-12,127700,128000,114,-2656,-5728,OK
6.511149,RuksakRandom_666013,Tick,111,76,35,0,127700,128000,-2383,-4500617,-29577,OK
6.511149,RayaLucariaTradingAcademy_4,Tick,5,50,-45,45,127700,128000,-704,-8796,2724,OK
6.722453,stonk_7312,Tick,0,0,0,0,127700,127700,0,0,0,OK
6.722453,OptiverFanboys_117,Tick,20,0,20,-20,127700,127700,512,3761,3761,OK
6.722453,Finitist_4274,Tick,137,88,49,0,127700,127700,1799,-6256559,741,OK
6.722453,Hannystars_17,Tick,0,40,-40,40,127700,127700,-508,-3492,-3492,OK
6.722453,youknowwho_3927,Tick,0,0,0,0,127700,127700,0,0,0,OK
6.722453,qubitqubitqubit_101,Tick,128,116,12,-12,127700,127700,114,-2656,-2656,OK
6.722453,RuksakRandom_666013,Tick,111,76,35,0,127700,127700,-2383,-4500617,-31117,OK
6.722453,RayaLucariaTradingAcademy_4,Tick,5,50,-45,45,127700,127700,-704,-8796,-8796,OK
7.01192,stonk_7312,Tick,0,0,0,0,127400,127700,0,0,0,OK
7.01192,OptiverFanboys_117,Tick,20,0,20,-20,127400,127700,512,3761,-1339,OK
7.01192,Finitist_4274,Tick,137,128,9,0,127400,127700,1288,-1144048,2957,OK
7.01192,Hannystars_17,Tick,7,40,-33,33,127400,127700,-597,-4803,3612,OK
7.01192,youknowwho_3927,Tick,0,0,0,0,127400,127700,0,0,0,OK
7.01192,qubitqubitqubit_101,Tick,168,168,0,0,127400,127700,932,3926,3926,OK
7.01192,RuksakRandom_666013,Tick,111,101,10,0,127400,127700,-2702,-1310298,-35848,OK
7.01192,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127400,127700,-1279,-17221,-17221,OK
7.260956,stonk_7312,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.260956,OptiverFanboys_117,Tick,20,0,20,-20,127400,127600,512,3761,-239,OK
7.260956,Finitist_4274,Tick,137,128,9,0,127400,127600,1288,-1144048,2552,OK
7.260956,Hannystars_17,Tick,7,40,-33,33,127400,127600,-597,-4803,1797,OK
7.260956,youknowwho_3927,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.260956,qubitqubitqubit_101,Tick,168,168,0,0,127400,127600,932,3926,3926,OK
7.260956,RuksakRandom_666013,Tick,111,101,10,0,127400,127600,-2702,-1310298,-36298,OK
7.260956,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127400,127600,-1279,-17221,-17221,OK
7.510195,stonk_7312,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.510195,OptiverFanboys_117,Tick,20,0,20,-20,127400,127600,512,3761,-239,OK
7.510195,Finitist_4274,Tick,137,128,9,0,127400,127600,1288,-1144048,2552,OK
7.510195,Hannystars_17,Tick,7,40,-33,33,127400,127600,-597,-4803,1797,OK
7.510195,youknowwho_3927,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.510195,qubitqubitqubit_101,Tick,168,168,0,0,127400,127600,932,3926,3926,OK
7.510195,RuksakRandom_666013,Tick,111,101,10,0,127400,127600,-2702,-1310298,-36298,OK
7.510195,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127400,127600,-1279,-17221,-17221,OK
7.736254,stonk_7312,Tick,0,0,0,0,127409,127600,0,0,0,OK
7.736254,OptiverFanboys_117,Tick,20,0,20,-20,127409,127600,512,3761,-59,OK
7.736254,Finitist_4274,Tick,137,128,9,0,127409,127600,1288,-1144048,2633,OK
7.736254,Hannystars_17,Tick,7,40,-33,33,127409,127600,-597,-4803,1500,OK
7.736254,youknowwho_3927,Tick,0,0,0,0,127409,127600,0,0,0,OK
7.736254,qubitqubitqubit_101,Tick,211,168,43,-43,127409,127600,384,12687,4474,OK
7.736254,RuksakRandom_666013,Tick,111,101,10,0,127409,127600,-2702,-1310298,-36208,OK
7.736254,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127409,127600,-1279,-17221,-17221,OK
7.951087,stonk_7312,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.951087,OptiverFanboys_117,Tick,20,0,20,-20,127500,127600,512,3761,1761,OK
7.951087,Finitist_4274,Tick,138,128,10,0,127500,127600,1314,-1271574,3426,OK
7.951087,Hannystars_17,Tick,7,40,-33,33,127500,127600,-597,-4803,-1503,OK
7.951087,youknowwho_3927,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.951087,qubitqubitqubit_101,Tick,235,168,67,-67,127500,127600,996,14475,7775,OK
7.951087,RuksakRandom_666013,Tick,111,126,-15,0,127500,127600,-3021,1877521,-34979,OK
7.951087,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127500,127600,-1279,-17221,-17221,OK
8.249772,stonk_7312,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.249772,OptiverFanboys_117,Tick,20,0,20,-20,127500,127600,512,3761,1761,OK
8.249772,Finitist_4274,Tick,138,128,10,0,127500,127600,1314,-1271574,3426,OK
8.249772,Hannystars_17,Tick,7,40,-33,33,127500,127600,-597,-4803,-1503,OK
8.249772,youknowwho_3927,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.249772,qubitqubitqubit_101,Tick,235,168,67,-67,127500,127600,996,14475,7775,OK
8.249772,RuksakRandom_666013,Tick,111,126,-15,0,127500,127600,-3021,1877521,-34979,OK
8.249772,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127500,127600,-1279,-17221,-17221,OK
8.530414,stonk_7312,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.530414,OptiverFanboys_117,Tick,20,0,20,-20,127600,127400,512,3761,7761,OK
8.530414,Finitist_4274,Tick,138,128,10,0,127600,127400,1314,-1271574,4426,OK
8.530414,Hannystars_17,Tick,7,40,-33,33,127600,127400,-597,-4803,-11403,OK
8.530414,youknowwho_3927,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.530414,qubitqubitqubit_101,Tick,235,193,42,-42,127600,127400,1634,16337,24737,OK
8.530414,RuksakRandom_666013,Tick,136,126,10,0,127600,127400,-3340,-1312160,-36160,OK
8.530414,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127600,127400,-1279,-17221,-17221,OK
8.745747,stonk_7312,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.745747,OptiverFanboys_117,Tick,20,0,20,-20,127600,127400,512,3761,7761,OK
8.745747,Finitist_4274,Tick,138,128,10,0,127600,127400,1314,-1271574,4426,OK
8.745747,Hannystars_17,Tick,7,40,-33,33,127600,127400,-597,-4803,-11403,OK
8.745747,youknowwho_3927,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.745747,qubitqubitqubit_101,Tick,235,193,42,-42,127600,127400,1634,16337,24737,OK
8.745747,RuksakRandom_666013,Tick,136,126,10,0,127600,127400,-3340,-1312160,-36160,OK
8.745747,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127600,127400,-1279,-17221,-17221,OK
9.03108,stonk_7312,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.03108,OptiverFanboys_117,Tick,20,0,20,-20,127600,127400,512,3761,7761,OK
9.03108,Finitist_4274,Tick,138,128,10,0,127600,127400,1314,-1271574,4426,OK
9.03108,Hannystars_17,Tick,7,40,-33,33,127600,127400,-597,-4803,-11403,OK
9.03108,youknowwho_3927,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.03108,qubitqubitqubit_101,Tick,235,193,42,-42,127600,127400,1634,16337,24737,OK
9.03108,RuksakRandom_666013,Tick,136,126,10,0,127600,127400,-3340,-1312160,-36160,OK
9.03108,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127600,127400,-1279,-17221,-17221,OK
9.228899,stonk_7312,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.228899,OptiverFanboys_117,Tick,20,0,20,-20,127600,127800,512,3761,-239,OK
9.228899,Finitist_4274,Tick,138,128,10,0,127600,127800,1314,-1271574,4426,OK
9.228899,Hannystars_17,Tick,7,40,-33,33,127600,127800,-597,-4803,1797,OK
9.228899,youknowwho_3927,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.228899,qubitqubitqubit_101,Tick,235,193,42,-42,127600,127800,1634,16337,7937,OK
9.228899,RuksakRandom_666013,Tick,136,126,10,0,127600,127800,-3340,-1312160,-36160,OK
9.228899,RayaLucariaTradingAcademy_4,Tick,50,50,0,0,127600,127800,-1279,-17221,-17221,OK
9.506765,stonk_7312,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.506765,OptiverFanboys_117,Tick,20,0,20,-20,127600,127800,512,3761,-239,OK
9.506765,Finitist_4274,Tick,138,128,10,0,127600,127800,1314,-1271574,4426,OK
